
time,qw,qx,qy,qz,roll,pitch,yaw,hfbx,hfby,hfbz,ax,ay,az,hgx,hgy,hgz
16.587177,-0.462173,-0.409078,0.774231,0.140947,131.817612,-36.894333,-107.349487,0.124865,0.082420,0.246030,1.021271,0.068268,-0.541184,0.307520,0.299562,-0.256425
16.597204,-0.447993,-0.405961,0.783042,0.146951,133.109299,-35.611149,-109.349548,0.118477,0.099677,0.244948,1.045776,0.076996,-0.537155,0.300171,0.298190,-0.266530
16.607231,-0.462509,-0.407312,0.775446,0.138268,132.112778,-37.204739,-107.593773,0.118920,0.103504,0.235343,1.014725,0.096405,-0.555145,0.291141,0.296936,-0.277708
16.617258,-0.476661,-0.407976,0.767940,0.129879,131.047287,-38.764347,-105.860252,0.135651,0.056575,0.216265,0.941574,0.110504,-0.619507,0.302333,0.295604,-0.266968
16.627285,-0.490575,-0.408540,0.760143,0.121915,129.860809,-40.255703,-104.049583,0.158863,0.007576,0.203038,0.832840,0.093231,-0.655121,0.313059,0.294206,-0.255926
16.637312,-0.504001,-0.409578,0.751905,0.114531,128.549805,-41.613564,-102.112312,0.199482,-0.057290,0.194955,0.694824,0.034592,-0.700790,0.323100,0.293093,-0.244473
16.647341,-0.517021,-0.411201,0.743127,0.107774,127.095558,-42.827374,-100.022530,0.223478,-0.104084,0.187908,0.631928,0.001587,-0.750671,0.332052,0.292544,-0.232866
16.657368,-0.529808,-0.413002,0.733960,0.101412,125.512802,-43.943573,-97.815521,0.224846,-0.123279,0.182482,0.638260,0.008331,-0.780808,0.339896,0.292689,-0.221074
16.667395,-0.542518,-0.414620,0.724517,0.095340,123.801178,-44.996769,-95.517509,0.219608,-0.133543,0.177197,0.637955,0.028763,-0.768967,0.346975,0.293245,-0.209019
16.677422,-0.555088,-0.416083,0.714826,0.089588,121.966949,-45.974461,-93.133064,0.224239,-0.157906,0.167101,0.585297,0.036560,-0.750885,0.353533,0.294014,-0.196585
16.687449,-0.567341,-0.417473,0.705004,0.084019,120.053658,-46.869919,-90.685104,0.239572,-0.206284,0.137479,0.486923,0.049194,-0.774704,0.359515,0.295002,-0.183852
16.697475,-0.579117,-0.419043,0.695053,0.078603,118.092140,-47.659679,-88.176277,0.259370,-0.265353,0.093988,0.367432,0.061264,-0.841003,0.364902,0.296084,-0.171065
16.707502,-0.590387,-0.421049,0.684859,0.073325,116.089806,-48.324055,-85.587608,0.277838,-0.313884,0.059092,0.253967,0.051193,-0.922165,0.369579,0.297308,-0.158446
16.717529,-0.601175,-0.423491,0.674455,0.067848,114.080849,-48.891369,-82.925865,0.285281,-0.331861,0.050530,0.221710,0.041275,-0.980652,0.373459,0.298800,-0.146066
16.727556,-0.611314,-0.426599,0.663874,0.061882,112.122681,-49.364960,-80.201859,0.291773,-0.346060,0.044633,0.196228,0.028946,-1.058334,0.376732,0.300353,-0.133985
16.737583,-0.620726,-0.430381,0.653208,0.055123,110.261498,-49.771896,-77.435936,0.297679,-0.358326,0.039057,0.156113,0.010986,-1.089050,0.379437,0.301867,-0.122466
16.747612,-0.629311,-0.434920,0.642508,0.047373,108.535431,-50.127033,-74.641930,0.299301,-0.367557,0.025325,0.119827,0.021027,-1.110992,0.381740,0.303156,-0.111660
16.757639,-0.638195,-0.440272,0.630613,0.038019,106.703621,-50.482479,-71.522812,0.297478,-0.378707,-0.010092,0.045273,0.065537,-1.124771,0.383734,0.304138,-0.101724
16.767666,-0.622647,-0.444597,0.642571,0.044715,109.892235,-49.502087,-74.813614,0.298494,-0.386158,-0.028786,-0.014786,0.071655,-1.114578,0.385715,0.304955,-0.091262
16.777693,-0.631119,-0.450622,0.630630,0.034433,108.218750,-49.904514,-71.708359,0.297851,-0.384667,-0.038903,-0.055298,0.068268,-1.098389,0.380215,0.305559,-0.110311
16.787720,-0.638234,-0.456339,0.619696,0.025250,106.733368,-50.172546,-68.899986,0.296955,-0.391045,-0.060913,-0.120422,0.066452,-1.013672,0.382486,0.306111,-0.100504
16.797747,-0.645498,-0.461776,0.608348,0.016020,105.146561,-50.406055,-66.003639,0.297875,-0.393316,-0.068764,-0.150299,0.049164,-0.932282,0.383988,0.306899,-0.092020
16.807774,-0.653851,-0.466795,0.595649,0.005935,103.248924,-50.659355,-62.755470,0.297467,-0.393055,-0.076793,-0.154068,0.057007,-0.888580,0.385290,0.307821,-0.083075
16.817801,-0.639738,-0.470841,0.607548,0.013471,106.356529,-49.876610,-66.080353,0.297552,-0.391663,-0.080941,-0.135895,0.072342,-0.849625,0.386695,0.308749,-0.072443
16.827827,-0.627206,-0.474321,0.617640,0.020108,108.958153,-49.086498,-68.866310,0.296421,-0.391398,-0.085779,-0.156677,0.062912,-0.828476,0.382329,0.309399,-0.090554
16.837854,-0.616855,-0.477311,0.625506,0.025587,110.986801,-48.354187,-71.024353,0.295443,-0.391789,-0.092167,-0.212372,0.042252,-0.860367,0.377850,0.309916,-0.106209
16.847881,-0.609174,-0.479848,0.630901,0.029372,112.426903,-47.771442,-72.498894,0.295102,-0.391569,-0.095066,-0.246552,0.034256,-0.906433,0.373634,0.310436,-0.118835
16.857910,-0.604152,-0.482052,0.633952,0.031234,113.349167,-47.382702,-73.334915,0.296286,-0.390995,-0.092483,-0.263748,0.023926,-0.946121,0.370235,0.310841,-0.128044
16.867937,-0.601536,-0.483981,0.634953,0.031540,113.825523,-47.169151,-73.630463,0.295626,-0.391291,-0.096475,-0.301254,0.006790,-0.950668,0.367946,0.311034,-0.134025
16.877964,-0.600829,-0.485565,0.634444,0.030899,113.949738,-47.086178,-73.536499,0.293454,-0.391526,-0.103692,-0.329651,-0.001190,-0.928436,0.366682,0.311159,-0.137160
16.887991,-0.601152,-0.486769,0.633272,0.029694,113.895699,-47.094399,-73.260094,0.295824,-0.391136,-0.097434,-0.305344,-0.001617,-0.920578,0.366189,0.311345,-0.138049
16.898018,-0.601661,-0.487677,0.632149,0.028382,113.817818,-47.138226,-72.982330,0.299200,-0.389974,-0.086176,-0.260559,0.004440,-0.924744,0.366238,0.311426,-0.137735
16.908045,-0.601933,-0.488498,0.631306,0.027237,113.785454,-47.171955,-72.772263,0.298918,-0.389740,-0.085976,-0.247482,0.010895,-0.909821,0.366498,0.311358,-0.137198
16.918072,-0.601715,-0.489456,0.630814,0.026245,113.845551,-47.176285,-72.651749,0.298489,-0.390315,-0.087818,-0.258743,0.005676,-0.904678,0.366699,0.311238,-0.136935
16.928099,-0.601145,-0.490688,0.630442,0.025223,113.972420,-47.157166,-72.566139,0.297889,-0.391196,-0.090681,-0.287659,-0.010986,-0.897568,0.366724,0.311069,-0.137250
16.938126,-0.600671,-0.492225,0.629754,0.023697,114.091209,-47.157112,-72.399841,0.296983,-0.391589,-0.093186,-0.311523,-0.024414,-0.890228,0.366611,0.310876,-0.137988
16.948153,-0.598905,-0.495161,0.629209,0.021622,114.460342,-47.076260,-72.289680,0.594506,-0.783252,-0.182618,-0.311691,-0.029892,-0.886490,0.366611,0.310588,-0.138633
16.958181,-0.600103,-0.497105,0.626638,0.018173,114.292793,-47.225044,-71.641235,0.297882,-0.391900,-0.088663,-0.302353,-0.032974,-0.870071,0.366130,0.310159,-0.140845
16.968208,-0.602559,-0.499137,0.622777,0.013321,113.905304,-47.495331,-70.651642,0.300434,-0.391832,-0.079459,-0.280853,-0.036377,-0.882523,0.367013,0.309702,-0.139546
16.978235,-0.606786,-0.501199,0.617100,0.006576,113.188652,-47.927956,-69.177612,0.301744,-0.391761,-0.072028,-0.256699,-0.029236,-0.916367,0.368611,0.309055,-0.136745
16.988262,-0.613227,-0.503099,0.609169,-0.002106,112.010536,-48.524288,-67.100739,0.302262,-0.392054,-0.065552,-0.234558,-0.024750,-0.933533,0.371151,0.308179,-0.131768
16.998289,-0.622058,-0.504613,0.598746,-0.012724,110.272827,-49.266407,-64.340752,0.303262,-0.391960,-0.054983,-0.194794,-0.018021,-0.945923,0.374618,0.307231,-0.123948
17.008316,-0.608894,-0.506009,0.611091,-0.004745,112.988030,-48.502262,-67.554382,0.304149,-0.390248,-0.038010,-0.124054,-0.002380,-0.968216,0.378876,0.306280,-0.112881
17.018343,-0.595761,-0.506895,0.623191,0.003478,115.535957,-47.647903,-70.656433,0.303972,-0.381044,-0.019055,-0.053757,0.006409,-0.985718,0.374491,0.305206,-0.129225
17.028370,-0.582727,-0.507376,0.634903,0.012174,117.884529,-46.685234,-73.623634,0.303640,-0.371376,-0.005226,-0.012436,0.004013,-1.007675,0.369509,0.304156,-0.145057
17.038397,-0.569930,-0.507274,0.646256,0.021419,120.008949,-45.635838,-76.458656,0.305636,-0.356867,0.018216,0.043442,-0.015244,-1.027527,0.363798,0.303391,-0.160281
17.048424,-0.557258,-0.506623,0.657337,0.030939,121.950623,-44.528420,-79.178772,0.300409,-0.338259,0.028079,0.108017,0.007217,-1.068710,0.357455,0.302953,-0.174721
17.058453,-0.544624,-0.505553,0.668136,0.040581,123.736839,-43.372131,-81.786324,0.292301,-0.318906,0.031673,0.162643,0.040649,-1.091690,0.350631,0.302657,-0.188507
17.068480,-0.531876,-0.504171,0.678717,0.050132,125.412109,-42.178097,-84.297966,0.290826,-0.304238,0.038879,0.184189,0.038925,-1.073196,0.343367,0.302450,-0.201738
17.078506,-0.518875,-0.502612,0.689117,0.059331,127.020592,-40.956806,-86.722496,0.294450,-0.286332,0.057449,0.214371,0.009109,-1.053345,0.335719,0.302182,-0.214594
17.088533,-0.505455,-0.501168,0.699255,0.068119,128.586166,-39.687889,-89.046974,0.294805,-0.270843,0.065625,0.227707,-0.000519,-1.025055,0.327745,0.301678,-0.227249
17.098560,-0.491631,-0.499808,0.709153,0.076449,130.115402,-38.379223,-91.277573,0.294879,-0.256987,0.070101,0.228195,-0.006760,-0.984680,0.319303,0.300950,-0.239875
17.108587,-0.477561,-0.498309,0.718866,0.084305,131.599060,-37.055225,-93.428894,0.294565,-0.227655,0.091742,0.267685,-0.024918,-0.921310,0.310432,0.299935,-0.252455
17.118614,-0.463288,-0.496516,0.728503,0.091492,133.060318,-35.743576,-95.524872,0.285857,-0.188488,0.112708,0.326386,-0.022705,-0.865768,0.301292,0.298577,-0.264828
17.128641,-0.448299,-0.494418,0.738347,0.098356,134.542511,-34.384449,-97.632851,0.275805,-0.155997,0.123741,0.374176,-0.013947,-0.851578,0.292079,0.296682,-0.276994
17.138668,-0.460738,-0.496041,0.731078,0.086259,133.891052,-36.021935,-95.946915,0.274827,-0.131970,0.133984,0.393829,-0.027863,-0.835266,0.282372,0.294268,-0.289354
17.148695,-0.471782,-0.497688,0.724128,0.074941,133.263428,-37.493217,-94.331848,0.273266,-0.136952,0.144202,0.412460,-0.042267,-0.821762,0.294047,0.291607,-0.280280
17.158722,-0.482347,-0.499358,0.717013,0.064216,132.561188,-38.870667,-92.683273,0.268908,-0.143043,0.148963,0.424347,-0.044418,-0.808685,0.304334,0.289067,-0.271805
17.168751,-0.492770,-0.500795,0.709724,0.054071,131.749512,-40.188480,-90.994377,0.259604,-0.143328,0.153247,0.452957,-0.035156,-0.800201,0.313782,0.286908,-0.263218
17.178778,-0.502491,-0.501713,0.702862,0.044947,130.898163,-41.396233,-89.394615,0.239900,-0.125804,0.163343,0.523392,-0.012039,-0.777969,0.322652,0.285152,-0.254254
17.188805,-0.511088,-0.502162,0.696775,0.037061,130.076035,-42.454556,-87.960976,0.223463,-0.113667,0.169613,0.575241,0.007721,-0.752701,0.330631,0.283698,-0.245482
17.198832,-0.518876,-0.502352,0.691200,0.029982,129.276306,-43.406609,-86.632866,0.222970,-0.119969,0.174231,0.586792,-0.001007,-0.751633,0.337503,0.282472,-0.237415
17.208858,-0.526608,-0.502485,0.685503,0.022902,128.429230,-44.344162,-85.260025,0.224031,-0.125271,0.181517,0.607590,-0.017105,-0.761704,0.343586,0.281382,-0.229868
17.218885,-0.534468,-0.502686,0.679449,0.015670,127.502159,-45.278362,-83.785461,0.220029,-0.123545,0.190247,0.640732,-0.026611,-0.758316,0.349483,0.280312,-0.222160
17.228912,-0.541536,-0.502857,0.673822,0.009185,126.608688,-46.100677,-82.399094,0.206904,-0.106256,0.204705,0.683853,-0.028885,-0.706192,0.355267,0.279317,-0.214098
17.238939,-0.546468,-0.502829,0.669894,0.004623,125.960243,-46.677410,-81.417221,0.186506,-0.080262,0.216985,0.749512,-0.018555,-0.651093,0.360280,0.278504,-0.206655
17.248966,-0.548522,-0.502684,0.668334,0.002472,125.705399,-46.945587,-81.016815,0.175208,-0.070525,0.219194,0.798309,-0.006485,-0.640198,0.363751,0.277877,-0.201351
17.258993,-0.547636,-0.502407,0.669266,0.002625,125.885551,-46.919159,-81.233147,0.178314,-0.079870,0.215916,0.821747,-0.006470,-0.681030,0.365353,0.277385,-0.199118
17.269020,-0.543896,-0.501874,0.672695,0.004913,126.495338,-46.620560,-82.060471,0.179859,-0.083034,0.213367,0.843292,-0.005646,-0.713059,0.365195,0.276893,-0.200088
17.279049,-0.537647,-0.501194,0.678162,0.009033,127.451592,-46.068363,-83.379257,0.186298,-0.091839,0.207345,0.820251,-0.006500,-0.739868,0.363411,0.276273,-0.204153
17.289076,-0.529398,-0.500469,0.685057,0.014556,128.639175,-45.297276,-85.029991,0.198381,-0.106929,0.199025,0.763290,-0.014221,-0.768463,0.360084,0.275591,-0.210854
17.299103,-0.519595,-0.499669,0.692936,0.020979,129.972855,-44.356949,-86.890678,0.201945,-0.104941,0.195501,0.745834,-0.016083,-0.779053,0.355383,0.274919,-0.219526
17.309130,-0.508671,-0.498785,0.701384,0.027875,131.377197,-43.293877,-88.853668,0.202987,-0.099194,0.190614,0.727081,-0.010849,-0.779923,0.349563,0.274162,-0.229581
17.319157,-0.496935,-0.497835,0.710091,0.035152,132.784943,-42.124062,-90.843880,0.204212,-0.091361,0.187345,0.702179,-0.009415,-0.769989,0.342870,0.273268,-0.240476
17.329184,-0.483859,-0.496735,0.719373,0.043450,134.212692,-40.766884,-92.932953,0.199820,-0.071668,0.188605,0.691788,-0.005707,-0.735092,0.335369,0.272353,-0.251820
17.339211,-0.497428,-0.497047,0.710375,0.033594,132.872421,-42.324234,-90.892448,0.200229,-0.066785,0.178921,0.649170,0.007385,-0.723724,0.326491,0.271607,-0.263993
17.349237,-0.509767,-0.496860,0.702061,0.025067,131.512329,-43.698700,-88.972984,0.209313,-0.109175,0.162544,0.580338,0.014206,-0.737778,0.336663,0.271110,-0.251436
17.359264,-0.522221,-0.496209,0.693554,0.017179,129.975906,-45.017933,-86.970558,0.212345,-0.140914,0.146884,0.537354,0.029419,-0.748611,0.345433,0.270881,-0.239509
17.369291,-0.534702,-0.495172,0.684873,0.009886,128.273621,-46.270794,-84.881447,0.228735,-0.178605,0.143113,0.483246,0.002991,-0.768631,0.353664,0.271045,-0.226990
17.379318,-0.546913,-0.494094,0.676017,0.002807,126.468178,-47.448589,-82.698608,0.245684,-0.219364,0.136458,0.432571,-0.024490,-0.818192,0.361307,0.271540,-0.213996
17.389347,-0.558798,-0.493163,0.666909,-0.004089,124.564293,-48.535641,-80.404381,0.251653,-0.250450,0.122159,0.404724,-0.021683,-0.878204,0.368335,0.272124,-0.200878
17.399372,-0.570272,-0.492523,0.657526,-0.010909,122.582428,-49.524494,-77.995415,0.257419,-0.282435,0.103277,0.354584,-0.014221,-0.922699,0.374684,0.272852,-0.187728
17.409399,-0.581143,-0.492316,0.647939,-0.017927,120.579353,-50.420540,-75.490982,0.265733,-0.320327,0.076693,0.274689,-0.010376,-0.995102,0.380342,0.273700,-0.174671
17.419428,-0.591346,-0.492602,0.638169,-0.025342,118.586128,-51.235306,-72.900497,0.270171,-0.346785,0.055120,0.209564,-0.005066,-1.059052,0.385371,0.274490,-0.161951
17.429455,-0.600776,-0.493519,0.628208,-0.033337,116.636543,-51.973736,-70.228783,0.270636,-0.368706,0.027194,0.136230,0.018234,-1.108536,0.389862,0.275126,-0.149668
17.439482,-0.609418,-0.495022,0.618099,-0.042032,114.749283,-52.652836,-67.489616,0.272663,-0.384223,0.011008,0.073105,0.018677,-1.158905,0.393864,0.275552,-0.137957
17.449509,-0.617288,-0.497153,0.607783,-0.051416,112.922462,-53.271378,-64.677696,0.274338,-0.393270,0.004915,0.035599,0.010391,-1.155594,0.397487,0.275695,-0.126844
17.459536,-0.624327,-0.500059,0.597185,-0.061455,111.169121,-53.817295,-61.792545,0.274120,-0.400616,-0.004936,0.000626,0.014435,-1.136780,0.400739,0.275637,-0.116312
17.469563,-0.631724,-0.503524,0.585100,-0.072773,109.188278,-54.343903,-58.500832,0.273218,-0.403520,-0.008528,-0.000687,0.023560,-1.136719,0.403569,0.275501,-0.106440
17.479589,-0.616940,-0.509891,0.596116,-0.065538,112.717201,-53.357056,-61.960346,0.273747,-0.408942,-0.015196,-0.032135,0.019470,-1.102875,0.406265,0.275509,-0.095629
17.489616,-0.603336,-0.515934,0.605381,-0.059697,115.743294,-52.381786,-64.812714,0.275112,-0.409166,-0.020470,-0.083130,-0.002579,-1.065704,0.401185,0.275504,-0.115090
17.499643,-0.590554,-0.521533,0.613607,-0.054649,118.417694,-51.420006,-67.277130,0.272522,-0.409030,-0.034810,-0.120911,0.007111,-1.030151,0.396048,0.275142,-0.132422
17.509672,-0.578711,-0.526655,0.620866,-0.050028,120.748932,-50.470665,-69.399963,0.268967,-0.411907,-0.053426,-0.191849,0.005585,-1.008896,0.390869,0.274460,-0.148260
17.519697,-0.567802,-0.531261,0.627306,-0.045803,122.780190,-49.555733,-71.234932,0.267278,-0.414559,-0.063950,-0.263123,-0.015732,-0.997742,0.385649,0.273720,-0.162591
17.529726,-0.557989,-0.535255,0.632965,-0.041867,124.512604,-48.693901,-72.806870,0.264578,-0.414770,-0.071348,-0.291077,-0.015350,-0.990158,0.380519,0.272919,-0.175503
17.539751,-0.549301,-0.538605,0.637934,-0.038191,125.972977,-47.899952,-74.152344,0.263500,-0.413713,-0.072922,-0.288483,-0.016281,-0.950043,0.375597,0.272166,-0.186896
17.549780,-0.541527,-0.541390,0.642399,-0.034850,127.232002,-47.179546,-75.329391,0.267268,-0.409899,-0.061641,-0.255508,-0.027191,-0.927033,0.370988,0.271493,-0.196810
17.559807,-0.534759,-0.543685,0.646267,-0.031997,128.296341,-46.550922,-76.327026,0.269705,-0.405686,-0.053241,-0.227402,-0.032700,-0.902786,0.366744,0.270790,-0.205534
17.569834,-0.529372,-0.545501,0.649260,-0.029983,129.132126,-46.063759,-77.086914,0.271146,-0.402553,-0.048308,-0.210449,-0.037430,-0.869324,0.362993,0.270062,-0.213009
17.579861,-0.525393,-0.546877,0.651385,-0.028763,129.749237,-45.719147,-77.620728,0.274305,-0.401260,-0.042476,-0.210464,-0.054077,-0.848297,0.360056,0.269306,-0.218866
17.589888,-0.522599,-0.547867,0.652833,-0.028015,130.181274,-45.482479,-77.982010,0.273913,-0.403662,-0.046468,-0.235291,-0.062851,-0.840973,0.357963,0.268590,-0.223135
17.599915,-0.520641,-0.548564,0.653834,-0.027496,130.480927,-45.315659,-78.230888,0.271194,-0.404735,-0.052160,-0.247787,-0.056824,-0.847397,0.356518,0.268026,-0.226106
17.609942,-0.519460,-0.549077,0.654349,-0.027313,130.663040,-45.219467,-78.361305,0.273229,-0.404631,-0.048902,-0.255737,-0.068863,-0.859085,0.355496,0.267627,-0.228177
17.619968,-0.519194,-0.549468,0.654219,-0.027618,130.709717,-45.209263,-78.338066,0.274404,-0.405568,-0.048130,-0.267166,-0.079178,-0.856003,0.354905,0.267351,-0.229416
17.629995,-0.520095,-0.549759,0.653216,-0.028581,130.582565,-45.307682,-78.108376,0.274393,-0.405870,-0.048274,-0.270813,-0.080917,-0.858994,0.354842,0.267212,-0.229674
17.640022,-0.522237,-0.549917,0.651297,-0.030228,130.267670,-45.521164,-77.660301,0.274857,-0.405128,-0.046249,-0.262299,-0.079788,-0.859909,0.355447,0.267258,-0.228684
17.650051,-0.525251,-0.549894,0.648786,-0.032394,129.821518,-45.821907,-77.065498,0.276111,-0.401812,-0.039675,-0.231247,-0.073700,-0.862930,0.356755,0.267500,-0.226354
17.660076,-0.528690,-0.549762,0.645969,-0.034867,129.306671,-46.167789,-76.391518,0.275112,-0.398384,-0.036051,-0.201172,-0.059067,-0.882462,0.358589,0.267815,-0.223062
17.670103,-0.532465,-0.549677,0.642770,-0.037765,128.733978,-46.554009,-75.621399,0.275608,-0.398923,-0.034459,-0.203079,-0.061401,-0.913422,0.360686,0.268131,-0.219272
17.680130,-0.536813,-0.549676,0.638909,-0.041564,128.074005,-47.024307,-74.684311,0.274910,-0.399268,-0.034280,-0.205292,-0.058731,-0.962296,0.363011,0.268410,-0.215054
17.690157,-0.542223,-0.549715,0.633926,-0.046798,127.243393,-47.638580,-73.460892,0.273728,-0.399367,-0.033800,-0.198090,-0.051132,-1.000046,0.365821,0.268518,-0.210104
17.700186,-0.549091,-0.549731,0.627410,-0.053830,126.150398,-48.434185,-71.836487,0.274414,-0.398912,-0.027895,-0.180176,-0.052261,-1.025085,0.369455,0.268402,-0.203804
17.710213,-0.557693,-0.549637,0.619011,-0.062859,124.695404,-49.423290,-69.702293,0.275397,-0.398216,-0.019058,-0.154129,-0.056305,-1.050751,0.374097,0.268079,-0.195602
17.720240,-0.543448,-0.551655,0.630785,-0.052006,127.139557,-47.985592,-72.728523,0.274203,-0.395298,-0.008947,-0.099945,-0.045258,-1.063492,0.379768,0.267618,-0.185027
17.730267,-0.530309,-0.553223,0.641249,-0.042060,129.197327,-46.606911,-75.329979,0.271929,-0.378138,0.000292,-0.035751,-0.026535,-1.069427,0.371488,0.266991,-0.201960
17.740294,-0.517239,-0.554342,0.651462,-0.031916,131.064056,-45.178566,-77.789055,0.271610,-0.360158,0.012603,0.015991,-0.025360,-1.069366,0.363329,0.266408,-0.217004
17.750320,-0.504151,-0.554907,0.661577,-0.021847,132.792206,-43.734291,-80.148636,0.268876,-0.339152,0.022317,0.069305,-0.015656,-1.072891,0.354654,0.265936,-0.231445
17.760347,-0.491043,-0.555042,0.671505,-0.011778,134.381805,-42.264164,-82.402596,0.264031,-0.322153,0.023622,0.095764,0.001495,-1.049973,0.345658,0.265304,-0.245355
17.770374,-0.502857,-0.554577,0.662822,-0.022290,133.070999,-43.735649,-80.416657,0.268085,-0.315098,0.026137,0.079666,-0.016403,-1.014877,0.336275,0.264640,-0.258738
17.780401,-0.512852,-0.554061,0.655185,-0.031308,131.864059,-44.968533,-78.632767,0.270380,-0.324606,0.031355,0.079636,-0.028870,-0.985596,0.345666,0.264098,-0.246638
17.790428,-0.521214,-0.553545,0.648569,-0.039090,130.787323,-46.001957,-77.056427,0.266846,-0.323879,0.037734,0.110855,-0.020172,-0.957077,0.353359,0.263639,-0.236003
17.800455,-0.527865,-0.553117,0.643109,-0.045576,129.888229,-46.833305,-75.733093,0.263954,-0.320314,0.046933,0.147263,-0.016464,-0.940582,0.359682,0.263163,-0.226808
